Name	Title	Method	Frequency	Units	Type	Last Download	Last Data Update	Thu 01-Dec-2022 18:13:21
UDAPTI	Manufacturers' Unfilled Orders: Electrical Equipment Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UDAPUO	Manufacturers' New Orders: Electrical Equipment Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UDAPVS	Manufacturers' Total Inventories: Electrical Equipment Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UDEFNO	Manufacturers' Value of Shipments: Electric Lighting Equipment Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UCRPNO	Manufacturers' Unfilled Orders: Household Appliance Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UCRPTI	Manufacturers' Total Inventories: Electric Lighting Equipment Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UCRPUO	Manufacturers' Unfilled Orders: Electric Lighting Equipment Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UCRPVS	Manufacturers' New Orders: Electric Lighting Equipment Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UDAPNO	"Manufacturers' Unfilled Orders: Search and Navigation Equipment, Defense"	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U35SVS	"Manufacturers' New Orders: Search and Navigation Equipment, Defense"	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U36SNO	"Manufacturers' Total Inventories: Search and Navigation Equipment, Defense"	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U36STI	"Manufacturers' Unfilled Orders: Search and Navigation Equipment, Nondefense"	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U36SUO	"Manufacturers' Value of Shipments: Search and Navigation Equipment, Nondefense"	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U36SVS	"Manufacturers' New Orders: Search and Navigation Equipment, Nondefense"	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34XNO	"Manufacturers' Total Inventories: Search and Navigation Equipment, Nondefense"	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34XTI	Manufacturers' Unfilled Orders: Other Electronic Component Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34XUO	Manufacturers' Value of Shipments: Other Electronic Component Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34XVS	Manufacturers' Total Inventories: Other Electronic Component Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U35STI	Manufacturers' New Orders: Consumer Goods	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U35SUO	Manufacturers' Value of Shipments: Ships and Boats	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U33SVS	Manufacturers' New Orders: Construction Materials and Supplies	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34STI	Manufacturers' Unfilled Orders: Construction Materials and Supplies	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34SUO	Manufacturers' New Orders: Consumer Durable Goods	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U31STI	Manufacturers' Total Inventories: Consumer Durable Goods	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U31SUO	Manufacturers' Total Inventories: Household Appliance Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U31SVS	Manufacturers' Total Inventories: Automobile Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U32SUO	Manufacturers' Value of Shipments: Household Appliance Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U32SVS	Manufacturers' New Orders: Household Appliance Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U31SNO	Manufacturers' Unfilled Orders: Manufacturing Excluding Transportation	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UNDEUO	Manufacturers' Value of Shipments: Manufacturing Excluding Transportation	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UNXAVS	Manufacturers' New Orders: Manufacturing Excluding Transportation	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UTCGUO	Manufacturers' Total Inventories: Manufacturing Excluding Transportation	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMDMTI	Manufacturers' Unfilled Orders: Manufacturing Excluding Defense	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMVPTI	Manufacturers' Value of Shipments: Manufacturing Excluding Defense	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UNAPNO	Manufacturers' New Orders: Manufacturing Excluding Defense	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U33SNO	Manufacturers' Total Inventories: Manufacturing Excluding Defense	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34SNO	Manufacturers' Value of Shipments: Nondurable Goods	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U34SVS	Manufacturers' Value of Shipments: Information Technology Industries	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMDMVS	Manufacturers' New Orders: Information Technology Industries	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UTCGNO	Manufacturers' Total Inventories: Information Technology Industries	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMDMUO	Manufacturers' Unfilled Orders: Total Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U32SNO	Manufacturers' Total Inventories: Nondurable Goods	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U32STI	Manufacturers' New Orders: Nondurable Goods	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
U35SNO	Manufacturers' Total Inventories: Total Manufacturing	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UDXDNO	Manufacturers' New Orders: Total Manufacturing	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMVPNO	U.S. Exports of Goods by F.A.S. Basis to World	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
UMDMNO	U.S. Imports of Goods by Customs Basis from World	NSA	Monthly	Millions of Dollars	LIN	03-Nov-22	01-Sep-22	
DHHNGSP	International Trade: Exports: Value (Goods): Total for Germany	NSA	Monthly	"Euro, monthly level"	LIN	14-Nov-22	01-Aug-22	
WGASUSGULF	Exports: Value Goods for Japan	NSA	Monthly	"Yen, monthly level"	LIN	14-Nov-22	01-Aug-22	
MAUINSA	Government Final Consumption Expenditure in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
AUENSA	Imports of Goods and Services in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
FAUTONSA	Private Final Consumption Expenditure Implicit Price Deflator in the United States	SA	Quarterly	2010=100	LIN	01-Dec-22	01-Jul-22	
DAUTONSA	Exports of Goods and Services in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
LTRUCKNSA	Gross Domestic Product in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
HTRUCKSNSA	Private Final Consumption Expenditure in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
LAUTONSA	Gross Fixed Capital Formation in United States	SA	Quarterly	Chained 2012 U.S. Dollars	LIN	01-Dec-22	01-Jul-22	
DAUPNSA	Velocity of M1 Money Stock	SA	Quarterly	Ratio	LIN	30-Nov-22	01-Jul-22	
LTOTALNSA	Velocity of M2 Money Stock	SA	Quarterly	Ratio	LIN	30-Nov-22	01-Jul-22	
TOTALNSA	Personal interest payments	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
ALTSALES	State and local government current tax receipts: Taxes on corporate income	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
EFFRVOL	Government current expenditures: Interest payments	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
EFFR	Federal government current tax receipts: Taxes on corporate income	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
CMRMT	Real Final Sales of Domestic Product	SAAR	Quarterly	Billions of Chained 2012 Dollars	LIN	30-Nov-22	01-Jul-22	
W055RC1	Real Disposable Personal Income: Per Capita	SAAR	Quarterly	Chained 2012 Dollars	LIN	30-Nov-22	01-Jul-22	
A068RC1	Gross domestic product per capita	SAAR	Quarterly	Dollars	LIN	30-Nov-22	01-Jul-22	
B069RC1	Gross National Product	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
A576RC1	Federal government current expenditures: Interest payments	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
W875RX1	Gross Private Domestic Investment	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
POPTHM	Corporate Profits After Tax (without IVA and CCAdj)	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
A229RX0	Gross Domestic Product: Implicit Price Deflator	SA	Quarterly	Index 2012=100	LIN	30-Nov-22	01-Jul-22	
DSPI	Real gross domestic product per capita	SAAR	Quarterly	Chained 2012 Dollars	LIN	30-Nov-22	01-Jul-22	
PMSAVE	Gross Domestic Product	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
PCEC96	Real Gross Domestic Product	SAAR	Quarterly	Billions of Chained 2012 Dollars	LIN	30-Nov-22	01-Jul-22	
DSPIC96	Personal Consumption Expenditures: Durable Goods	NSA	Quarterly	Millions of Dollars	LIN	30-Nov-22	01-Jul-22	
PCE	Real Personal Consumption Expenditures: Nondurable Goods	SAAR	Quarterly	Billions of Chained 2012 Dollars	LIN	30-Nov-22	01-Jul-22	
PSAVERT	Federal government current tax receipts	SAAR	Quarterly	Billions of Dollars	LIN	30-Nov-22	01-Jul-22	
ICSA	All-Transactions House Price Index for the United States	NSA	Quarterly	Index 1980:Q1=100	LIN	29-Nov-22	01-Jul-22	
ICNSA	"Delinquency Rate on Credit Card Loans, Banks Not Among the 100 Largest in Size by Assets"	NSA	"Quarterly, End of Period"	Percent	LIN	23-Nov-22	01-Jul-22	
CCNSA	"Delinquency Rate on Credit Card Loans, All Commercial Banks"	NSA	"Quarterly, End of Period"	Percent	LIN	23-Nov-22	01-Jul-22	
SOFR180DAYAVG	"Delinquency Rate on All Loans, All Commercial Banks"	NSA	"Quarterly, End of Period"	Percent	LIN	23-Nov-22	01-Jul-22	
SOFR30DAYAVG	E-Commerce Retail Sales	NSA	Quarterly	Millions of Dollars	LIN	18-Nov-22	01-Jul-22	
NIKKEI225	"New Privately Owned Housing Starts in the United States, Average Square Feet of Floor Area for One-Family Units"	SA	Quarterly	Square Feet	LIN	17-Nov-22	01-Jul-22	
SOFR	"New Privately Owned Housing Starts in the United States, Total One-Family Units"	SA	Quarterly	Thousands of Units	LIN	17-Nov-22	01-Jul-22	
USAGFCEQDSNAQ	"Industrial Production: Manufacturing: Non-Durable Goods: Pulp, Paper, and Paperboard Mills (NAICS = 3221)"	NSA	Quarterly	Index 2017=100	LIN	16-Nov-22	01-Jul-22	
USAIMPORTQDSNAQ	Total Industry Production Excluding Construction for the United States	NSA	Quarterly	Index 2015=100	LIN	14-Nov-22	01-Jul-22	
USAPCEDEFQISNAQ	Consumer Price Index: OECD Groups: All Items Non-Food and Non-Energy for the United States	NSA	Quarterly	Growth rate previous period	LIN	14-Nov-22	01-Jul-22	
USAEXPORTQDSNAQ	Total Manufacturing Production for the United States	NSA	Quarterly	Index 2015=100	LIN	14-Nov-22	01-Jul-22	
DFEDTARU	Consumer Price Index: Total All Items: Wage Earners for the United States	NSA	Quarterly	Index 2015=100	LIN	14-Nov-22	01-Jul-22	
USARGDPQDSNAQ	Consumer Price Index: Total All Items for the United States	NSA	Quarterly	Growth rate previous period	LIN	14-Nov-22	01-Jul-22	
USAPFCEQDSNAQ	Student Loans Owned and Securitized	NSA	"Quarterly, End of Period"	Billions of Dollars	LIN	07-Nov-22	01-Jul-22	
USAGFCFQDSNAQ	Business Sector: Labor Productivity (Output per Hour) for All Employed Persons	SA	Quarterly	Index 2012=100	LIN	03-Nov-22	01-Jul-22	
HDTGPDUSQ163N	Nonfarm Business Sector: Labor Share for All Employed Persons	SA	Quarterly	Index 2012=100	LIN	03-Nov-22	01-Jul-22	
SOFRINDEX	Manufacturing Sector: Output for All Employed Persons	SA	Quarterly	Index 2012=100	LIN	03-Nov-22	01-Jul-22	
